Name,Price,Image,Link
HP Pavilion Intel Core i5 12th Gen 1235U - (16 GB/1 TB SSD/Windows 11 Home) 14-dv2153TU Thin and Light...,"₹69,990",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/1/l/p/-original-imagwzwcncgpnqub.jpeg?q=70,https://www.flipkart.com/hp-pavilion-intel-core-i5-12th-gen-1235u-16-gb-1-tb-ssd-windows-11-home-14-dv2153tu-thin-light-laptop/p/itm9236b466db2d7?pid=COMGT34TR3XEEZYB&lid=LSTCOMGT34TR3XEEZYBQKADZ6&marketplace=FLIPKART&q=laptop+under+70000&store=6bo%2Fb5g&srno=s_1_11&otracker=AS_QueryStore_OrganicAutoSuggest_1_17_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_17_na_na_na&fm=organic&iid=db8649ff-fa95-4e11-b674-3ae8dd4353ac.COMGT34TR3XEEZYB.SEARCH&ppt=None&ppn=None&ssid=nh1q4zql7k0000001705745965384&qH=08d5bcbb70e82e43
DELL Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) New Inspiron 15 Laptop Thin and ...,"₹48,490",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/n/o/s/-original-imaghzah9mjvukjz.jpeg?q=70,https://www.flipkart.com/dell-intel-core-i5-12th-gen-1235u-8-gb-512-gb-ssd-windows-11-home-new-inspiron-15-laptop-thin-light/p/itm2a208997818da?pid=COMGJ75HAXTTTV58&lid=LSTCOMGJ75HAXTTTV588K9LNF&marketplace=FLIPKART&q=laptop+under+70000&store=6bo%2Fb5g&srno=s_1_12&otracker=AS_QueryStore_OrganicAutoSuggest_1_17_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_17_na_na_na&fm=organic&iid=db8649ff-fa95-4e11-b674-3ae8dd4353ac.COMGJ75HAXTTTV58.SEARCH&ppt=None&ppn=None&ssid=nh1q4zql7k0000001705745965384&qH=08d5bcbb70e82e43
MSI Katana 15 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA G...,"₹67,990",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/e/6/c/-original-imags9wbfxv6hydz.jpeg?q=70,https://www.flipkart.com/msi-katana-15-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-3050-144-hz-b12udxk-1005in-gaming-laptop/p/itm909b344715d8d?pid=COMGP8QVDXUHJXDE&lid=LSTCOMGP8QVDXUHJXDEZKVJVN&marketplace=FLIPKART&q=laptop+under+70000&store=6bo%2Fb5g&srno=s_1_13&otracker=AS_QueryStore_OrganicAutoSuggest_1_17_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_17_na_na_na&fm=organic&iid=db8649ff-fa95-4e11-b674-3ae8dd4353ac.COMGP8QVDXUHJXDE.SEARCH&ppt=None&ppn=None&ssid=nh1q4zql7k0000001705745965384&qH=08d5bcbb70e82e43
MSI Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX...,"₹69,990",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/5/k/g/-original-imags9waxpfd8nsc.jpeg?q=70,https://www.flipkart.com/msi-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-thin-gf63-12ve-071in-gaming-laptop/p/itme11f9b16d2c8d?pid=COMGTWHYTHH93XPZ&lid=LSTCOMGTWHYTHH93XPZDFGQVD&marketplace=FLIPKART&q=laptop+under+70000&store=6bo%2Fb5g&srno=s_1_14&otracker=AS_QueryStore_OrganicAutoSuggest_1_17_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_17_na_na_na&fm=organic&iid=db8649ff-fa95-4e11-b674-3ae8dd4353ac.COMGTWHYTHH93XPZ.SEARCH&ppt=None&ppn=None&ssid=nh1q4zql7k0000001705745965384&qH=08d5bcbb70e82e43
HP Victus Intel Core i5 12th Gen 12450H - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce...,"₹66,990",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/8/i/j/-original-imagthcbgurdzwuc.jpeg?q=70,https://www.flipkart.com/hp-victus-intel-core-i5-12th-gen-12450h-16-gb-1-tb-ssd-windows-11-home-4-gb-graphics-nvidia-geforce-rtx-2050-50-tgp-fa1145tx-gaming-laptop/p/itme3578e9dc1aa9?pid=COMGSV4R5DAZYSME&lid=LSTCOMGSV4R5DAZYSMEV31SPN&marketplace=FLIPKART&q=laptop+under+70000&store=6bo%2Fb5g&srno=s_1_15&otracker=AS_QueryStore_OrganicAutoSuggest_1_17_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_17_na_na_na&fm=organic&iid=db8649ff-fa95-4e11-b674-3ae8dd4353ac.COMGSV4R5DAZYSME.SEARCH&ppt=None&ppn=None&ssid=nh1q4zql7k0000001705745965384&qH=08d5bcbb70e82e43
MSI GF63 Intel Core i7 11th Gen 11800H - (16 GB/1 TB HDD/256 GB SSD/Windows 11 Home/4 GB Graphics/NVID...,"₹58,990",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/z/i/f/-original-imagt8bb7ruggfgm.jpeg?q=70,https://www.flipkart.com/msi-gf63-intel-core-i7-11th-gen-11800h-16-gb-1-tb-hdd-256-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-thin-11uc-1294in-gaming-laptop/p/itm1692c348d09ef?pid=COMGZ4PNC67EXXDH&lid=LSTCOMGZ4PNC67EXXDHCUPWJM&marketplace=FLIPKART&q=laptop+under+70000&store=6bo%2Fb5g&srno=s_1_16&otracker=AS_QueryStore_OrganicAutoSuggest_1_17_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_17_na_na_na&fm=organic&iid=db8649ff-fa95-4e11-b674-3ae8dd4353ac.COMGZ4PNC67EXXDH.SEARCH&ppt=None&ppn=None&ssid=nh1q4zql7k0000001705745965384&qH=08d5bcbb70e82e43
Lenovo IdeaPad Slim 5 Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home) 14IRL8 Thin a...,"₹61,500",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/q/d/x/-original-imagufyhphszz3yr.jpeg?q=70,https://www.flipkart.com/lenovo-ideapad-slim-5-intel-core-i5-13th-gen-13420h-16-gb-512-gb-ssd-windows-11-home-14irl8-thin-light-laptop/p/itm96e095b1b96de?pid=COMGRU9ZRGNNBNGD&lid=LSTCOMGRU9ZRGNNBNGDFJ5LEM&marketplace=FLIPKART&q=laptop+under+70000&store=6bo%2Fb5g&srno=s_1_17&otracker=AS_QueryStore_OrganicAutoSuggest_1_17_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_17_na_na_na&fm=organic&iid=db8649ff-fa95-4e11-b674-3ae8dd4353ac.COMGRU9ZRGNNBNGD.SEARCH&ppt=None&ppn=None&ssid=nh1q4zql7k0000001705745965384&qH=08d5bcbb70e82e43
ASUS Vivobook S15 Intel Core i5 12th Gen Intel EVO I5-12500H - (16 GB/512 GB SSD/Windows 11 Home) S350...,"₹69,811",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/g/y/p/-original-imagx3azxunk6bwn.jpeg?q=70,https://www.flipkart.com/asus-vivobook-s15-intel-core-i5-12th-gen-evo-i5-12500h-16-gb-512-gb-ssd-windows-11-home-s3502za-l502ws-laptop/p/itm34e3d7835e62d?pid=COMGFCG9G4JYZXEG&lid=LSTCOMGFCG9G4JYZXEG9UU10F&marketplace=FLIPKART&q=laptop+under+70000&store=6bo%2Fb5g&srno=s_1_18&otracker=AS_QueryStore_OrganicAutoSuggest_1_17_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_17_na_na_na&fm=organic&iid=db8649ff-fa95-4e11-b674-3ae8dd4353ac.COMGFCG9G4JYZXEG.SEARCH&ppt=None&ppn=None&ssid=nh1q4zql7k0000001705745965384&qH=08d5bcbb70e82e43
ASUS TUF Gaming F15 Intel Core i5 10th Gen 10300H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVI...,"₹50,324",https://rukminim2.flixcart.com/image/312/312/l3rmzrk0/computer/s/z/r/-original-imagetgzg4pgszmt.jpeg?q=70,https://www.flipkart.com/asus-tuf-gaming-f15-intel-core-i5-10th-gen-10300h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-144-hz-fx506lh-hn258ws-laptop/p/itmf6da500c09aac?pid=COMGB732MK9RHD5P&lid=LSTCOMGB732MK9RHD5PBNHADF&marketplace=FLIPKART&q=laptop+under+70000&store=6bo%2Fb5g&srno=s_1_19&otracker=AS_QueryStore_OrganicAutoSuggest_1_17_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_17_na_na_na&fm=organic&iid=db8649ff-fa95-4e11-b674-3ae8dd4353ac.COMGB732MK9RHD5P.SEARCH&ppt=None&ppn=None&ssid=nh1q4zql7k0000001705745965384&qH=08d5bcbb70e82e43
Acer Nitro 5 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA Ge...,"₹67,990",https://rukminim2.flixcart.com/image/312/312/l1mh7rk0/computer/u/r/m/an515-58-gaming-laptop-acer-original-imagd5zzqqpngwmz.jpeg?q=70,https://www.flipkart.com/acer-nitro-5-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-an515-58-gaming-laptop/p/itm339dc8fa319ab?pid=COMGR9HY236QSUPV&lid=LSTCOMGR9HY236QSUPVNSLUHF&marketplace=FLIPKART&q=laptop+under+70000&store=6bo%2Fb5g&srno=s_1_20&otracker=AS_QueryStore_OrganicAutoSuggest_1_17_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_17_na_na_na&fm=organic&iid=db8649ff-fa95-4e11-b674-3ae8dd4353ac.COMGR9HY236QSUPV.SEARCH&ppt=None&ppn=None&ssid=nh1q4zql7k0000001705745965384&qH=08d5bcbb70e82e43
DELL Inspiron 15 3520 Intel Core i5 12th Gen Core i5 - (8 GB/512 GB SSD/Windows 11 Home) D560885WIN9S ...,"₹47,990",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/m/4/q/inspiron-3520-laptop-dell-original-imagpefqt7hjqufh.jpeg?q=70,https://www.flipkart.com/dell-inspiron-15-3520-intel-core-i5-12th-gen-8-gb-512-gb-ssd-windows-11-home-d560885win9s-laptop/p/itm0d113cb3d051c?pid=COMGPEFQ76N9GZ8F&lid=LSTCOMGPEFQ76N9GZ8FH2IHTA&marketplace=FLIPKART&q=laptop+under+70000&store=6bo%2Fb5g&srno=s_1_21&otracker=AS_QueryStore_OrganicAutoSuggest_1_17_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_17_na_na_na&fm=organic&iid=db8649ff-fa95-4e11-b674-3ae8dd4353ac.COMGPEFQ76N9GZ8F.SEARCH&ppt=None&ppn=None&ssid=nh1q4zql7k0000001705745965384&qH=08d5bcbb70e82e43
Lenovo IdeaPad Gaming 3 AMD Ryzen 5 Hexa Core 6600H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/...,"₹67,890",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/t/v/2/-original-imagufyhznq26vpn.jpeg?q=70,https://www.flipkart.com/lenovo-ideapad-gaming-3-amd-ryzen-5-hexa-core-6600h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-15arh7-laptop/p/itmd03b41328099d?pid=COMGSVFE3HZQDWEB&lid=LSTCOMGSVFE3HZQDWEBFDTTA8&marketplace=FLIPKART&q=laptop+under+70000&store=6bo%2Fb5g&srno=s_1_22&otracker=AS_QueryStore_OrganicAutoSuggest_1_17_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_17_na_na_na&fm=organic&iid=db8649ff-fa95-4e11-b674-3ae8dd4353ac.COMGSVFE3HZQDWEB.SEARCH&ppt=None&ppn=None&ssid=nh1q4zql7k0000001705745965384&qH=08d5bcbb70e82e43
Acer Travelmate AMD Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 11 Home) TMP214-41-G3 Thin and...,"₹34,990",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/l/7/a/-original-imagr6uetkh2gyhk.jpeg?q=70,https://www.flipkart.com/acer-travelmate-amd-ryzen-5-hexa-core-5500u-16-gb-512-gb-ssd-windows-11-home-tmp214-41-g3-thin-light-laptop/p/itm7a22bbcf003c8?pid=COMGQWPY4DZTPSRQ&lid=LSTCOMGQWPY4DZTPSRQAP0L4B&marketplace=FLIPKART&q=laptop+under+70000&store=6bo%2Fb5g&srno=s_1_23&otracker=AS_QueryStore_OrganicAutoSuggest_1_17_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_17_na_na_na&fm=organic&iid=db8649ff-fa95-4e11-b674-3ae8dd4353ac.COMGQWPY4DZTPSRQ.SEARCH&ppt=None&ppn=None&ssid=nh1q4zql7k0000001705745965384&qH=08d5bcbb70e82e43
ASUS Intel Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX RTX20...,"₹66,718",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/v/n/t/tuf-f17-fx706hf-gaming-laptop-asus-original-imagtgb3rshczgfy.jpeg?q=70,https://www.flipkart.com/asus-intel-core-i5-11th-gen-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-rtx2050-4gb-fx706hf-hx019w-gaming-laptop/p/itmefea001f80981?pid=COMGTGB3YFVZBXVZ&lid=LSTCOMGTGB3YFVZBXVZ7T8JJF&marketplace=FLIPKART&q=laptop+under+70000&store=6bo%2Fb5g&srno=s_1_24&otracker=AS_QueryStore_OrganicAutoSuggest_1_17_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_17_na_na_na&fm=organic&iid=db8649ff-fa95-4e11-b674-3ae8dd4353ac.COMGTGB3YFVZBXVZ.SEARCH&ppt=None&ppn=None&ssid=nh1q4zql7k0000001705745965384&qH=08d5bcbb70e82e43
DELL Inspiron 15 3530 Intel Core i5 13th Gen - (8 GB/1 TB SSD/Windows 11 Home) IN3530RW8JY001ORS1 Lapt...,"₹59,990",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/4/e/b/inspiron-3530-laptop-dell-original-imagsvrzwyxxfnu6.jpeg?q=70,https://www.flipkart.com/dell-inspiron-15-3530-intel-core-i5-13th-gen-8-gb-1-tb-ssd-windows-11-home-in3530rw8jy001ors1-laptop/p/itm52b1d121afef7?pid=COMGSPFG79BDFZ35&lid=LSTCOMGSPFG79BDFZ357XKBEW&marketplace=FLIPKART&q=laptop+under+70000&store=6bo%2Fb5g&srno=s_2_25&otracker=AS_QueryStore_OrganicAutoSuggest_1_17_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_17_na_na_na&fm=organic&iid=a17a454e-399b-4dc3-b5c2-902c5ee1bfa7.COMGSPFG79BDFZ35.SEARCH&ppt=None&ppn=None&ssid=i3n17w8ntc0000001705745966644&qH=08d5bcbb70e82e43
Lenovo IdeaPad Flex 5 AMD Ryzen 7 Octa Core 5700U - (16 GB/512 GB SSD/Windows 11 Home) 14ALC7 2 in 1 L...,"₹68,490",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/r/d/5/-original-imagufyhbgyebjss.jpeg?q=70,https://www.flipkart.com/lenovo-ideapad-flex-5-amd-ryzen-7-octa-core-5700u-16-gb-512-gb-ssd-windows-11-home-14alc7-2-1-laptop/p/itme8f244fb35768?pid=COMGHA9RHGKVKFZD&lid=LSTCOMGHA9RHGKVKFZDMTOEAR&marketplace=FLIPKART&q=laptop+under+70000&store=6bo%2Fb5g&srno=s_2_26&otracker=AS_QueryStore_OrganicAutoSuggest_1_17_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_17_na_na_na&fm=organic&iid=a17a454e-399b-4dc3-b5c2-902c5ee1bfa7.COMGHA9RHGKVKFZD.SEARCH&ppt=None&ppn=None&ssid=i3n17w8ntc0000001705745966644&qH=08d5bcbb70e82e43
WINGS Nuvobook V1 Aluminium Alloy Metal Body Intel Intel Core i5 11th Gen 1155G7 - (8 GB/512 GB SSD/Wi...,"₹27,990",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/q/k/k/-original-imagtq3zkzyfudmn.jpeg?q=70,https://www.flipkart.com/wings-nuvobook-v1-aluminium-alloy-metal-body-intel-core-i5-11th-gen-1155g7-8-gb-512-gb-ssd-windows-11-home-wl-nuvobook-v1-grn-thin-light-laptop/p/itm08b220f630a42?pid=COMGQHYFDAV3PF5G&lid=LSTCOMGQHYFDAV3PF5GOQDUUE&marketplace=FLIPKART&q=laptop+under+70000&store=6bo%2Fb5g&srno=s_2_27&otracker=AS_QueryStore_OrganicAutoSuggest_1_17_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_17_na_na_na&fm=organic&iid=en_GPvHjy_ZGqOOm2cX_oFRGzlLWEIZIyMVCwOA-HJ_cGT_xas6WO9OurjwRtPsnP2_2nQ0hOhpL-b5xr6U5wLQiQ%3D%3D&ppt=None&ppn=None&ssid=i3n17w8ntc0000001705745966644&qH=08d5bcbb70e82e43
ASUS ROG Strix G15 AMD Ryzen 7 Octa Core 6800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDI...,"₹77,990",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/h/k/x/-original-imagtvq8w2nsamdh.jpeg?q=70,https://www.flipkart.com/asus-rog-strix-g15-amd-ryzen-7-octa-core-6800h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-g513rc-hn061w-gaming-laptop/p/itm6c78207201c3f?pid=COMGSPC6J9TVSV6Y&lid=LSTCOMGSPC6J9TVSV6Y7CBPXW&marketplace=FLIPKART&q=laptop+under+70000&store=6bo%2Fb5g&srno=s_2_28&otracker=AS_QueryStore_OrganicAutoSuggest_1_17_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_17_na_na_na&fm=organic&iid=en_GPvHjy_ZGqOOm2cX_oFRGzlLWEIZIyMVCwOA-HJ_cGRT8bz3xzQBxuV31QiThN7lmuwe0_8c4Jmn9xN3Ck9D2Q%3D%3D&ppt=None&ppn=None&ssid=i3n17w8ntc0000001705745966644&qH=08d5bcbb70e82e43
ASUS ZenBook 14 (2021) AMD Ryzen 7 Octa Core 5700U - (16 GB/512 GB SSD/Windows 10 Home) UM425UA-AM702T...,"₹65,999",https://rukminim2.flixcart.com/image/312/312/kmns7m80/computer/w/l/q/na-thin-and-light-laptop-asus-original-imagfgzqyh4euqws.jpeg?q=70,https://www.flipkart.com/asus-zenbook-14-2021-amd-ryzen-7-octa-core-5700u-16-gb-512-gb-ssd-windows-10-home-um425ua-am702ts-thin-light-laptop/p/itm90e7116446b04?pid=COMGFG9VDKP5TFHJ&lid=LSTCOMGFG9VDKP5TFHJZKS4P1&marketplace=FLIPKART&q=laptop+under+70000&store=6bo%2Fb5g&srno=s_2_29&otracker=AS_QueryStore_OrganicAutoSuggest_1_17_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_17_na_na_na&fm=organic&iid=a17a454e-399b-4dc3-b5c2-902c5ee1bfa7.COMGFG9VDKP5TFHJ.SEARCH&ppt=None&ppn=None&ssid=i3n17w8ntc0000001705745966644&qH=08d5bcbb70e82e43
HP Pavilion 14 (2023) Intel Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) Pavilion 14-DV2041TU...,"₹67,200",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/v/i/a/-original-imagwy8dm5mqxea6.jpeg?q=70,https://www.flipkart.com/hp-pavilion-14-2023-intel-core-i5-12th-gen-16-gb-512-gb-ssd-windows-11-home-14-dv2041tu-laptop/p/itm5b68c71d614ff?pid=COMGZHNMQFWGTVDX&lid=LSTCOMGZHNMQFWGTVDX6Q4WGU&marketplace=FLIPKART&q=laptop+under+70000&store=6bo%2Fb5g&srno=s_2_30&otracker=AS_QueryStore_OrganicAutoSuggest_1_17_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_17_na_na_na&fm=organic&iid=a17a454e-399b-4dc3-b5c2-902c5ee1bfa7.COMGZHNMQFWGTVDX.SEARCH&ppt=None&ppn=None&ssid=i3n17w8ntc0000001705745966644&qH=08d5bcbb70e82e43
MSI Bravo 15 AMD Ryzen 5 Hexa Core 7535HS - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/AMD Radeon ...,"₹47,990",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/b/j/7/bravo-15-b5ed-notebook-msi-original-imagz3rya2qqbhjt.jpeg?q=70,https://www.flipkart.com/msi-bravo-15-amd-ryzen-5-hexa-core-7535hs-8-gb-512-gb-ssd-windows-11-home-4-graphics-amd-radeon-rx6550m-144-hz-b7ed-012in-gaming-laptop/p/itmc0df4058dba89?pid=COMGSZ65H4YCYY7M&lid=LSTCOMGSZ65H4YCYY7MGILCHL&marketplace=FLIPKART&q=laptop+under+70000&store=6bo%2Fb5g&srno=s_2_31&otracker=AS_QueryStore_OrganicAutoSuggest_1_17_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_17_na_na_na&fm=organic&iid=en_GPvHjy_ZGqOOm2cX_oFRGzlLWEIZIyMVCwOA-HJ_cGSCqqu8uS0LxUOfEFzg5n3PF6FXjEA9W1oxUptGLXDqOA%3D%3D&ppt=None&ppn=None&ssid=i3n17w8ntc0000001705745966644&qH=08d5bcbb70e82e43
ASUS ROG Flow X13 (2022) AMD Ryzen 9 Octa Core 6900HS - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/...,"₹94,990",https://rukminim2.flixcart.com/image/312/312/koad9jk0/computer/g/m/j/na-gaming-laptop-asus-original-imag2s5nf2wgh4hz.jpeg?q=70,https://www.flipkart.com/asus-rog-flow-x13-2022-amd-ryzen-9-octa-core-6900hs-16-gb-1-tb-ssd-windows-11-home-4-gb-graphics-nvidia-geforce-rtx-3050-120-hz-gv301rc-lj073ws-2-1-gaming-laptop/p/itm2457d1e6d68c4?pid=COMGGJZFSCJ2W7JY&lid=LSTCOMGGJZFSCJ2W7JYVKF1XA&marketplace=FLIPKART&q=laptop+under+70000&store=6bo%2Fb5g&srno=s_2_32&otracker=AS_QueryStore_OrganicAutoSuggest_1_17_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_17_na_na_na&fm=organic&iid=en_GPvHjy_ZGqOOm2cX_oFRGzlLWEIZIyMVCwOA-HJ_cGT8AzXqYG3-pdgm9D2gbtBlitPYUtcldeNPnFmsYe5UqPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=i3n17w8ntc0000001705745966644&qH=08d5bcbb70e82e43
HP Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home) 15-hr0001TU Thin and Light Laptop,"₹65,590",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/t/g/-original-imagwzwbamzhz8f2.jpeg?q=70,https://www.flipkart.com/hp-intel-core-i5-13th-gen-1335u-16-gb-512-gb-ssd-windows-11-home-15-hr0001tu-thin-light-laptop/p/itmf3f9509871a41?pid=COMGZVGHM4YNVSAH&lid=LSTCOMGZVGHM4YNVSAHH8IFTZ&marketplace=FLIPKART&q=laptop+under+70000&store=6bo%2Fb5g&srno=s_2_33&otracker=AS_QueryStore_OrganicAutoSuggest_1_17_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_17_na_na_na&fm=organic&iid=a17a454e-399b-4dc3-b5c2-902c5ee1bfa7.COMGZVGHM4YNVSAH.SEARCH&ppt=None&ppn=None&ssid=i3n17w8ntc0000001705745966644&qH=08d5bcbb70e82e43
